transaction_id,sender_id,receiver_id,amount,timestamp
TX_000093,ACC_00058,ACC_00180,282.31,2024-01-14 18:22:00
TX_000094,ACC_00066,ACC_00002,44.65,2024-03-15 10:41:00
TX_000095,ACC_00220,ACC_00088,213.89,2024-01-03 19:04:00
TX_000096,ACC_00240,ACC_00051,164.93,2024-01-18 01:42:00
TX_000097,ACC_00271,ACC_00039,131.09,2024-01-23 18:08:00
TX_000098,ACC_00233,ACC_00016,18.22,2024-01-05 16:56:00
TX_000099,ACC_00287,ACC_00100,76.86,2024-03-26 12:30:00
TX_000100,ACC_00163,ACC_00098,171.16,2024-01-27 06:44:00
TX_000101,ACC_00249,ACC_00109,122.73,2024-02-29 13:26:00
TX_000102,ACC_00165,ACC_00095,10.23,2024-03-23 11:37:00
TX_000103,ACC_00291,ACC_00180,64.57,2024-03-02 13:45:00
TX_000104,ACC_00062,ACC_00258,30.52,2024-02-19 19:53:00
TX_000105,ACC_00273,ACC_00065,42.03,2024-03-08 09:28:00
TX_000106,ACC_00123,ACC_00115,49.53,2024-03-05 05:00:00
TX_000107,ACC_00177,ACC_00077,31.04,2024-01-15 07:29:00
TX_000108,ACC_00004,ACC_00261,14.8,2024-02-06 02:24:00
TX_000109,ACC_00181,ACC_00062,98.54,2024-03-20 17:20:00
TX_000110,ACC_00251,ACC_00057,56.03,2024-02-01 15:52:00
TX_000111,ACC_00107,ACC_00087,58.57,2024-02-10 13:09:00
TX_000112,ACC_00157,ACC_00177,31.23,2024-02-01 19:56:00
TX_000113,ACC_00234,ACC_00089,76.74,2024-03-22 22:43:00
TX_000114,ACC_00100,ACC_00019,62.06,2024-02-27 13:24:00
TX_000115,ACC_00058,ACC_00279,65.68,2024-01-11 23:59:00
TX_000116,ACC_00175,ACC_00201,104.31,2024-02-26 07:30:00
TX_000117,ACC_00016,ACC_00284,6.62,2024-01-06 13:31:00
TX_000118,ACC_00190,ACC_00160,19.18,2024-02-27 12:33:00
TX_000119,ACC_00161,ACC_00142,56.93,2024-02-21 03:30:00
TX_000120,ACC_00239,ACC_00192,24.28,2024-03-07 11:44:00
TX_000121,ACC_00092,ACC_00015,9.23,2024-02-06 10:22:00
TX_000122,ACC_00256,ACC_00224,51.2,2024-02-14 01:31:00
TX_000123,ACC_00274,ACC_00080,62.37,2024-02-26 14:22:00
TX_000124,ACC_00255,ACC_00036,70.58,2024-02-10 13:31:00
TX_000125,ACC_00294,ACC_00295,93.51,2024-03-05 19:15:00
TX_000126,ACC_00080,ACC_00193,14.85,2024-03-05 06:59:00
TX_000127,ACC_00087,ACC_00042,54.57,2024-03-28 18:48:00
TX_000128,ACC_00297,ACC_00173,6.85,2024-01-30 23:17:00
TX_000129,ACC_00046,ACC_00242,31.82,2024-02-06 14:22:00
TX_000130,ACC_00034,ACC_00146,317.34,2024-01-06 15:52:00
TX_000131,ACC_00028,ACC_00217,76.88,2024-01-06 04:09:00
TX_000132,ACC_00185,ACC_00076,49.8,2024-02-09 13:52:00
TX_000133,ACC_00022,ACC_00195,16.02,2024-03-22 05:45:00
TX_000134,ACC_00106,ACC_00217,23.92,2024-03-13 05:37:00
TX_000135,ACC_00137,ACC_00076,48.12,2024-01-13 09:29:00
TX_000136,ACC_00071,ACC_00294,56.09,2024-03-07 14:19:00
TX_000137,ACC_00285,ACC_00262,139.95,2024-02-20 13:15:00
TX_000138,ACC_00031,ACC_00185,58.23,2024-03-09 23:40:00
TX_000139,ACC_00031,ACC_00198,8.55,2024-01-17 19:32:00
TX_000140,ACC_00034,ACC_00002,50.1,2024-01-01 21:36:00
TX_000141,ACC_00209,ACC_00238,143.5,2024-03-25 05:26:00
TX_000142,ACC_00103,ACC_00116,19.99,2024-03-11 15:46:00
TX_000143,ACC_00177,ACC_00224,55.89,2024-03-08 17:53:00
TX_000144,ACC_00120,ACC_00177,41.82,2024-03-03 23:47:00
TX_000145,ACC_00237,ACC_00126,196.21,2024-02-04 09:22:00
TX_000146,ACC_00124,ACC_00064,30.17,2024-03-01 10:32:00
TX_000147,ACC_00247,ACC_00269,54.74,2024-01-14 18:38:00
TX_000148,ACC_00038,ACC_00001,24.35,2024-02-28 10:20:00
TX_000149,ACC_00069,ACC_00158,35.94,2024-02-12 15:28:00
TX_000150,ACC_00105,ACC_00060,24.93,2024-01-01 04:08:00
TX_000151,ACC_00256,ACC_00084,145.53,2024-02-04 07:41:00
TX_000152,ACC_00210,ACC_00137,86.91,2024-02-28 11:04:00
TX_000153,ACC_00053,ACC_00031,90.21,2024-01-18 17:25:00
TX_000154,ACC_00070,ACC_00013,222.88,2024-02-13 22:13:00
TX_000155,ACC_00296,ACC_00236,175.57,2024-01-24 10:39:00
TX_000156,ACC_00047,ACC_00265,169.7,2024-01-16 16:17:00
TX_000157,ACC_00115,ACC_00182,32.45,2024-03-03 10:27:00
TX_000158,ACC_00084,ACC_00254,89.14,2024-03-02 12:39:00
TX_000159,ACC_00193,ACC_00153,164.41,2024-02-02 07:04:00
TX_000160,ACC_00175,ACC_00192,19.94,2024-01-18 17:15:00
TX_000161,ACC_00207,ACC_00069,45.54,2024-01-22 01:36:00
TX_000162,ACC_00227,ACC_00117,81.25,2024-02-01 22:16:00
TX_000163,ACC_00113,ACC_00268,60.62,2024-02-03 05:26:00
TX_000164,ACC_00198,ACC_00078,970.97,2024-03-12 18:46:00
TX_000165,ACC_00282,ACC_00249,42.86,2024-01-01 16:44:00
TX_000166,ACC_00182,ACC_00202,28.85,2024-01-25 22:48:00
TX_000167,ACC_00195,ACC_00086,143.4,2024-02-08 16:39:00
TX_000168,ACC_00284,ACC_00007,84.52,2024-02-23 23:02:00
TX_000169,ACC_00213,ACC_00079,378.88,2024-01-01 16:45:00
TX_000170,ACC_00296,ACC_00114,48.41,2024-02-19 09:19:00
TX_000171,ACC_00009,ACC_00076,65.86,2024-01-29 03:41:00
TX_000172,ACC_00155,ACC_00143,128.46,2024-01-01 11:48:00
TX_000173,ACC_00196,ACC_00035,338.14,2024-02-26 17:37:00
TX_000174,ACC_00158,ACC_00282,36.03,2024-01-23 00:19:00
TX_000175,ACC_00019,ACC_00215,110.77,2024-01-02 08:23:00
TX_000176,ACC_00275,ACC_00041,21.66,2024-01-31 15:47:00
TX_000177,ACC_00140,ACC_00192,44.06,2024-02-12 17:09:00
TX_000178,ACC_00135,ACC_00124,36.28,2024-03-28 02:53:00
TX_000179,ACC_00266,ACC_00106,260.11,2024-03-02 09:46:00
TX_000180,ACC_00247,ACC_00084,33.6,2024-03-03 05:33:00
TX_000181,ACC_00146,ACC_00212,26.75,2024-03-27 02:56:00
TX_000182,ACC_00186,ACC_00105,77.19,2024-01-29 20:58:00
TX_000183,ACC_00191,ACC_00146,84.3,2024-02-26 03:27:00
TX_000184,ACC_00143,ACC_00008,121.55,2024-03-21 07:06:00
TX_000185,ACC_00289,ACC_00094,308.44,2024-03-26 21:24:00
TX_000186,ACC_00248,ACC_00109,143.95,2024-02-04 09:29:00
TX_000187,ACC_00047,ACC_00190,26.74,2024-02-28 15:49:00
TX_000188,ACC_00151,ACC_00272,336.89,2024-01-17 00:36:00
TX_000189,ACC_00122,ACC_00162,135.38,2024-01-02 07:33:00
TX_000190,ACC_00227,ACC_00081,260.47,2024-01-17 07:45:00
TX_000191,ACC_00190,ACC_00176,138.39,2024-03-02 17:09:00
TX_000192,ACC_00295,ACC_00021,56.75,2024-02-28 00:05:00
TX_000193,ACC_00208,ACC_00248,22.8,2024-03-22 12:36:00
TX_000194,ACC_00043,ACC_00179,37.57,2024-03-06 10:03:00
TX_000195,ACC_00118,ACC_00088,41.2,2024-02-24 14:48:00
TX_000196,ACC_00292,ACC_00158,169.57,2024-03-13 19:34:00
TX_000197,ACC_00076,ACC_00285,159.51,2024-03-17 12:43:00
TX_000198,ACC_00299,ACC_00092,24.74,2024-02-19 00:16:00
TX_000199,ACC_00039,ACC_00203,25.66,2024-03-21 13:53:00
TX_000200,ACC_00133,ACC_00258,94.15,2024-01-02 00:48:00
TX_000201,ACC_00063,ACC_00040,26.24,2024-01-10 17:56:00
TX_000202,ACC_00086,ACC_00015,168.74,2024-03-30 05:38:00
TX_000203,ACC_00015,ACC_00124,6.67,2024-02-18 00:20:00
TX_000204,ACC_00066,ACC_00290,66.93,2024-03-30 16:34:00
TX_000205,ACC_00243,ACC_00145,64.07,2024-01-10 02:21:00
TX_000206,ACC_00068,ACC_00030,265.77,2024-01-23 12:57:00
TX_000207,ACC_00217,ACC_00004,122.95,2024-03-02 03:18:00
TX_000208,ACC_00046,ACC_00139,12.32,2024-01-12 03:07:00
TX_000209,ACC_00264,ACC_00007,187.39,2024-03-27 08:51:00
TX_000210,ACC_00009,ACC_00071,42.78,2024-02-19 01:09:00
TX_000211,ACC_00079,ACC_00117,530.58,2024-02-29 22:00:00
TX_000212,ACC_00282,ACC_00285,178.69,2024-01-31 12:52:00
TX_000213,ACC_00243,ACC_00102,27.95,2024-01-23 04:30:00
TX_000214,ACC_00010,ACC_00201,123.3,2024-03-07 17:23:00
TX_000215,ACC_00228,ACC_00034,264.66,2024-03-18 09:43:00
TX_000216,ACC_00182,ACC_00034,198.09,2024-03-09 20:12:00
TX_000217,ACC_00232,ACC_00053,67.24,2024-02-26 14:32:00
TX_000218,ACC_00074,ACC_00164,330.91,2024-01-21 21:19:00
TX_000219,ACC_00233,ACC_00028,35.0,2024-02-09 15:47:00
TX_000220,ACC_00083,ACC_00156,34.82,2024-01-31 02:49:00
TX_000221,ACC_00089,ACC_00223,42.71,2024-02-03 03:11:00
TX_000222,ACC_00012,ACC_00267,71.82,2024-01-30 19:38:00
TX_000223,ACC_00223,ACC_00156,136.1,2024-03-05 06:21:00
TX_000224,ACC_00046,ACC_00283,18.94,2024-01-14 05:26:00
TX_000225,ACC_00118,ACC_00157,11.96,2024-03-04 23:02:00
TX_000226,ACC_00299,ACC_00225,48.76,2024-02-29 18:22:00
TX_000227,ACC_00030,ACC_00143,28.19,2024-01-14 17:59:00
TX_000228,ACC_00072,ACC_00189,88.17,2024-02-22 15:24:00
TX_000229,ACC_00284,ACC_00139,289.54,2024-01-01 15:55:00
TX_000230,ACC_00206,ACC_00269,110.34,2024-03-12 08:27:00
TX_000231,ACC_00291,ACC_00212,251.32,2024-03-27 18:16:00
TX_000232,ACC_00093,ACC_00273,86.73,2024-02-02 23:15:00
TX_000233,ACC_00071,ACC_00101,35.04,2024-01-08 04:59:00
TX_000234,ACC_00285,ACC_00010,124.51,2024-03-02 23:01:00
TX_000235,ACC_00083,ACC_00144,41.1,2024-01-05 02:20:00
TX_000236,ACC_00115,ACC_00049,18.72,2024-03-30 01:29:00
TX_000237,ACC_00160,ACC_00214,39.24,2024-02-22 02:49:00
TX_000238,ACC_00006,ACC_00103,66.25,2024-02-02 10:08:00
TX_000239,ACC_00134,ACC_00074,93.61,2024-02-17 14:36:00
TX_000240,ACC_00080,ACC_00287,7.96,2024-02-23 11:33:00
TX_000241,ACC_00119,ACC_00193,200.08,2024-01-14 06:45:00
TX_000242,ACC_00103,ACC_00045,21.25,2024-03-23 01:07:00
TX_000243,ACC_00283,ACC_00138,434.36,2024-03-06 13:09:00
TX_000244,ACC_00103,ACC_00034,7.69,2024-03-08 09:22:00
TX_000245,ACC_00111,ACC_00104,5.28,2024-03-10 01:30:00
TX_000246,ACC_00278,ACC_00144,18.04,2024-01-22 12:59:00
TX_000247,ACC_00085,ACC_00013,20.69,2024-01-12 06:44:00
TX_000248,ACC_00048,ACC_00214,161.18,2024-02-09 02:22:00
TX_000249,ACC_00291,ACC_00162,36.35,2024-01-29 06:38:00
TX_000250,ACC_00220,ACC_00018,44.34,2024-03-25 19:30:00
TX_000251,ACC_00037,ACC_00222,52.68,2024-01-08 16:31:00
TX_000252,ACC_00262,ACC_00275,12.36,2024-01-24 15:51:00
TX_000253,ACC_00182,ACC_00248,58.89,2024-02-14 12:57:00
TX_000254,ACC_00215,ACC_00060,51.03,2024-01-28 23:31:00
TX_000255,ACC_00286,ACC_00169,122.47,2024-03-23 10:53:00
TX_000256,ACC_00122,ACC_00269,20.16,2024-01-18 13:30:00
TX_000257,ACC_00106,ACC_00120,635.45,2024-03-28 09:55:00
TX_000258,ACC_00008,ACC_00148,61.06,2024-02-16 02:59:00
TX_000259,ACC_00108,ACC_00212,124.99,2024-02-08 04:01:00
TX_000260,ACC_00134,ACC_00278,9.43,2024-01-22 23:32:00
TX_000261,ACC_00124,ACC_00040,129.5,2024-01-08 21:19:00
TX_000262,ACC_00071,ACC_00228,342.28,2024-01-17 10:42:00
TX_000263,ACC_00017,ACC_00291,87.24,2024-03-30 18:16:00
TX_000264,ACC_00240,ACC_00071,13.69,2024-01-03 18:56:00
TX_000265,ACC_00063,ACC_00121,58.61,2024-02-06 14:17:00
TX_000266,ACC_00082,ACC_00183,17.15,2024-01-07 01:29:00
TX_000267,ACC_00222,ACC_00071,31.73,2024-02-12 20:57:00
TX_000268,ACC_00296,ACC_00209,167.34,2024-02-02 03:57:00
TX_000269,ACC_00144,ACC_00269,153.92,2024-01-03 02:02:00
TX_000270,ACC_00007,ACC_00212,230.95,2024-01-03 22:09:00
TX_000271,ACC_00221,ACC_00164,82.98,2024-03-10 15:42:00
TX_000272,ACC_00277,ACC_00291,10.58,2024-01-26 15:19:00
TX_000273,ACC_00071,ACC_00010,177.68,2024-03-19 19:45:00
TX_000274,ACC_00196,ACC_00128,89.31,2024-03-24 10:13:00
TX_000275,ACC_00124,ACC_00213,194.46,2024-02-04 07:32:00
TX_000276,ACC_00134,ACC_00222,64.84,2024-02-20 09:31:00
TX_000277,ACC_00178,ACC_00077,13.33,2024-01-06 12:39:00
TX_000278,ACC_00004,ACC_00039,82.98,2024-01-26 21:33:00
TX_000279,ACC_00096,ACC_00070,133.1,2024-02-29 11:48:00
TX_000280,ACC_00127,ACC_00088,11.3,2024-03-18 21:21:00
TX_000281,ACC_00116,ACC_00280,487.18,2024-03-25 04:26:00
TX_000282,ACC_00059,ACC_00175,635.68,2024-01-31 18:21:00
TX_000283,ACC_00181,ACC_00096,45.09,2024-03-02 15:27:00
TX_000284,ACC_00123,ACC_00130,95.5,2024-02-12 06:45:00
TX_000285,ACC_00261,ACC_00148,80.54,2024-01-27 12:04:00
TX_000286,ACC_00230,ACC_00272,63.33,2024-01-03 06:38:00
TX_000287,ACC_00135,ACC_00100,161.54,2024-03-27 23:26:00
TX_000288,ACC_00154,ACC_00241,120.76,2024-02-16 23:28:00
TX_000289,ACC_00238,ACC_00086,108.7,2024-01-07 01:08:00
TX_000290,ACC_00063,ACC_00021,32.24,2024-02-21 13:10:00
TX_000291,ACC_00085,ACC_00163,39.1,2024-02-18 12:52:00
TX_000292,ACC_00067,ACC_00157,74.7,2024-01-22 16:56:00
TX_000293,ACC_00047,ACC_00253,47.38,2024-02-24 13:30:00
TX_000294,ACC_00252,ACC_00054,237.38,2024-02-20 17:07:00
TX_000295,ACC_00147,ACC_00167,88.06,2024-01-11 22:07:00
TX_000296,ACC_00002,ACC_00120,127.21,2024-01-19 08:37:00
TX_000297,ACC_00267,ACC_00104,31.75,2024-03-27 10:00:00
TX_000298,ACC_00004,ACC_00121,116.04,2024-03-15 21:02:00
TX_000299,ACC_00098,ACC_00014,19.33,2024-01-23 07:29:00
TX_000300,ACC_00112,ACC_00142,55.93,2024-03-06 05:52:00
TX_000301,ACC_00128,ACC_00263,69.73,2024-01-20 11:47:00
TX_000302,ACC_00063,ACC_00018,29.66,2024-03-20 04:29:00
TX_000303,ACC_00257,ACC_00203,180.5,2024-01-03 08:56:00
TX_000304,ACC_00271,ACC_00049,63.66,2024-01-09 02:01:00
TX_000305,ACC_00282,ACC_00039,139.85,2024-01-07 08:43:00
TX_000306,ACC_00281,ACC_00213,22.57,2024-02-06 10:31:00
TX_000307,ACC_00225,ACC_00065,251.57,2024-02-05 03:25:00
TX_000308,ACC_00078,ACC_00030,18.4,2024-03-12 00:08:00
TX_000309,ACC_00064,ACC_00153,79.38,2024-03-23 05:49:00
TX_000310,ACC_00159,ACC_00117,460.12,2024-02-13 05:49:00
TX_000311,ACC_00166,ACC_00090,39.9,2024-01-13 10:10:00
TX_000312,ACC_00052,ACC_00132,173.68,2024-03-03 07:11:00
TX_000313,ACC_00272,ACC_00212,11.58,2024-01-23 15:41:00
TX_000314,ACC_00132,ACC_00063,96.56,2024-02-07 12:09:00
TX_000315,ACC_00181,ACC_00076,13.62,2024-01-15 06:23:00
TX_000316,ACC_00184,ACC_00239,44.32,2024-02-08 16:33:00
TX_000317,ACC_00201,ACC_00060,42.24,2024-01-22 18:17:00
TX_000318,ACC_00020,ACC_00241,47.68,2024-01-26 15:04:00
TX_000319,ACC_00139,ACC_00040,68.83,2024-01-21 23:38:00
TX_000320,ACC_00201,ACC_00101,52.02,2024-02-06 21:08:00
TX_000321,ACC_00190,ACC_00018,7.29,2024-02-22 12:42:00
TX_000322,ACC_00114,ACC_00184,14.58,2024-01-17 11:44:00
TX_000323,ACC_00246,ACC_00110,12.51,2024-01-23 12:43:00
TX_000324,ACC_00078,ACC_00009,241.54,2024-01-10 08:44:00
TX_000325,ACC_00056,ACC_00048,6.19,2024-02-27 23:22:00
TX_000326,ACC_00113,ACC_00280,30.85,2024-02-14 00:54:00
TX_000327,ACC_00175,ACC_00012,59.79,2024-03-25 03:45:00
TX_000328,ACC_00014,ACC_00173,97.06,2024-02-09 05:50:00
TX_000329,ACC_00109,ACC_00033,36.16,2024-03-11 18:15:00
TX_000330,ACC_00103,ACC_00207,553.19,2024-01-10 02:45:00
TX_000331,ACC_00276,ACC_00242,123.94,2024-01-12 13:16:00
TX_000332,ACC_00118,ACC_00037,66.67,2024-02-07 14:02:00
TX_000333,ACC_00034,ACC_00091,25.58,2024-02-04 20:26:00
TX_000334,ACC_00008,ACC_00245,68.08,2024-03-11 06:00:00
TX_000335,ACC_00155,ACC_00175,153.69,2024-03-16 08:01:00
TX_000336,ACC_00050,ACC_00021,34.32,2024-01-07 06:56:00
TX_000337,ACC_00022,ACC_00043,63.34,2024-01-14 01:10:00
TX_000338,ACC_00248,ACC_00138,31.46,2024-03-04 11:53:00
TX_000339,ACC_00088,ACC_00081,596.22,2024-01-12 19:37:00
TX_000340,ACC_00111,ACC_00100,79.53,2024-02-17 08:55:00
TX_000341,ACC_00253,ACC_00060,86.56,2024-03-24 17:55:00
TX_000342,ACC_00036,ACC_00273,214.02,2024-01-18 20:54:00
TX_000343,ACC_00238,ACC_00078,48.61,2024-03-27 13:35:00
TX_000344,ACC_00078,ACC_00288,56.8,2024-02-26 11:02:00
TX_000345,ACC_00205,ACC_00067,160.86,2024-02-03 08:31:00
TX_000346,ACC_00131,ACC_00032,51.79,2024-03-28 12:39:00
TX_000347,ACC_00059,ACC_00131,47.68,2024-02-10 17:53:00
TX_000348,ACC_00217,ACC_00240,72.52,2024-03-29 03:35:00
TX_000349,ACC_00097,ACC_00288,44.14,2024-02-11 21:49:00
TX_000350,ACC_00291,ACC_00173,346.68,2024-02-15 09:01:00
TX_000351,ACC_00076,ACC_00035,29.99,2024-03-15 18:29:00
TX_000352,ACC_00149,ACC_00175,44.92,2024-02-26 08:40:00
TX_000353,ACC_00050,ACC_00264,78.61,2024-03-24 08:54:00
TX_000354,ACC_00020,ACC_00095,31.31,2024-03-17 13:41:00
TX_000355,ACC_00021,ACC_00295,43.52,2024-02-24 06:47:00
TX_000356,ACC_00111,ACC_00022,72.67,2024-01-29 04:11:00
TX_000357,ACC_00012,ACC_00117,49.48,2024-01-27 13:41:00
TX_000358,ACC_00185,ACC_00055,86.2,2024-03-26 12:13:00
TX_000359,ACC_00054,ACC_00132,204.91,2024-02-06 10:04:00
TX_000360,ACC_00054,ACC_00205,249.94,2024-02-07 23:17:00
TX_000361,ACC_00282,ACC_00151,83.61,2024-02-12 22:11:00
TX_000362,ACC_00249,ACC_00061,47.82,2024-03-23 04:46:00
TX_000363,ACC_00284,ACC_00259,298.9,2024-03-17 10:38:00
TX_000364,ACC_00065,ACC_00033,197.19,2024-01-17 07:29:00
TX_000365,ACC_00151,ACC_00249,56.67,2024-02-23 15:51:00
TX_000366,ACC_00264,ACC_00109,208.77,2024-02-15 06:47:00
TX_000367,ACC_00298,ACC_00167,83.08,2024-02-28 04:34:00
TX_000368,ACC_00062,ACC_00225,38.33,2024-03-26 12:56:00
TX_000369,ACC_00049,ACC_00162,60.55,2024-02-01 09:35:00
TX_000370,ACC_00110,ACC_00045,92.27,2024-02-13 21:02:00
TX_000371,ACC_00173,ACC_00009,24.64,2024-01-28 18:10:00
TX_000372,ACC_00228,ACC_00189,543.77,2024-03-13 06:04:00
TX_000373,ACC_00218,ACC_00282,30.1,2024-01-27 07:31:00
TX_000374,ACC_00089,ACC_00268,10.35,2024-01-27 18:56:00
TX_000375,ACC_00062,ACC_00207,11.24,2024-01-15 14:27:00
TX_000376,ACC_00228,ACC_00299,677.13,2024-03-25 00:41:00
TX_000377,ACC_00070,ACC_00169,12.64,2024-02-09 06:07:00
